"id","x_name","x_studio_tag_ids","x_studio_periodo","x_studio_descripcion","x_studio_marca","x_studio_ean","x_color","x_studio_proveedor","x_studio_trazabilidad_levantamiento","x_studio_actor_relevante","x_studio_sin_ficha","x_studio_eye","x_studio_raee","x_studio_pilas","x_studio_neumaticos","x_studio_baterias","x_studio_aceites_y_lubricantes","x_studio_textil","x_studio_stage_id"
"__export__.x_productos_16497_4c1453ff","454472","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA L BIG","BIG PARTY","3100004544726","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16498_36b10869","454413","COTILLON","","GLOBO MET DORADO 32IN LETRA D BIG PA","BIG PARTY","3100004544139","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16499_8bca29d4","454475","COTILLON","2023","GLOBO METALICO PLATEADO 32IN LETRA O BIG","BIG PARTY","3100004544757","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16501_b257e72f","454412","COTILLON","2022","GLOBO MET DORADO 32IN LETRA C BIG PA","BIG PARTY","3100004544122","0","HUNAN FREE","PRONOBEL/HUNAN FREE","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16502_d89fc4d2","454482","COTILLON","2023","GLOBO METALICO PLATEADO 32IN LETRA T BIG","BIG PARTY","3100004544825","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16503_fd574302","454470","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA J BIG","BIG PARTY","3100004544702","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16504_d6127a14","454480","COTILLON","2022","GLOBO METALICO PLATEADO 32IN LETRA R BIG","BIG PARTY","3100004544801","0","HUNAN FREE","PRONOBEL/HUNAN FREE","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16505_2c615a53","454488","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA Y BIG","BIG PARTY","3100004544887","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16506_2ca5a5d8","454428","COTILLON","2022","GLOBO MET DORADO 32IN LETRA P BIG PA","BIG PARTY","3100004544283","0","HUNAN FREE","PRONOBEL/HUNAN FREE","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16507_79b3e7e9","454467","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA G BIG","BIG PARTY","3100004544672","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16508_8340321d","454466","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA F BIG","BIG PARTY","3100004544665","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16509_033debd1","454483","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA U BIG","BIG PARTY","3100004544832","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16510_ef9403a9","454471","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA K BIG","BIG PARTY","3100004544719","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16511_33575ae6","454478","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA P BIG","BIG PARTY","3100004544788","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16512_5553360e","454489","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA Z BIG","BIG PARTY","3100004544894","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16513_8fa6e44c","454487","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA X BIG","BIG PARTY","3100004544870","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16514_d442735f","454479","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA Q BIG","BIG PARTY","3100004544795","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16515_edd7f2cb","454486","COTILLON","","GLOBO METALICO PLATEADO 32IN LETRA W BIG","BIG PARTY","3100004544863","0","","","Constanza Gaete","True","True","","","","","","","Completado"
"__export__.x_productos_16517_393a2ccb","418607","JUGUETERIA","","LANZADOR DE DISCO MARVEL                ","MARVEL","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16518_7aeca9ee","420576","JUGUETERIA","","SET DINOSAURIO CAJA 25X17 CMS           ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16519_6e3a407f","432500","OFICINA Y LIBRERIA","","BANDERITAS ADH  25X44MM 50 UNI AMARILLO ","LAVORO","","0","","","Sahira Aguado","","True","","","","","","","Completado"
"__export__.x_productos_16520_1589ba77","438042","JUGUETERIA","","MINI ORGANO MUSICAL BEBE EN CAJA 18X20 C","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16521_3844ffb0","454405","COTILLON","","GLOBO METALICO DORADO 32IN #7 BIG PARTY ","BIG PARTY","3100004544054","0","","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_16522_b23ce118","524497","OFICINA Y LIBRERIA","2022,2023","CALCULADORA ESCRITORIO 12DIG.DUAL BLANCA","DATACOM","3100252167913","0","ATABA CO. (HK) LTD.","","Sahira Aguado","","True","True","True","","","","","Completado"
"__export__.x_productos_16523_a6aabade","424838","OFICINA Y LIBRERIA","2022,2023","CORCHETE ESTANDAR 26/06 5000UNI","FULTONS             ","3100825094264","0","","","Carla Vásquez","","True","","","","","","","Completado"
"__export__.x_productos_16526_b9b38e4a","420281","TECNOLOGIA","","CABLE CARGA/DATOS I4 BLAN 1M            ","DATACOM","3100004202817","0","","","Karin Navarro","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16527_91a8fd0b","420407","JUGUETERIA","","DINOSAURIO LUZ Y SONIDO 35X17 CMS       ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16528_ab2b4dc0","427702","JUGUETERIA","","SONAJERO MORDEDERO ABEJITA E BLISTER 21X","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16530_cd5326eb","437929","JUGUETERIA","","CAMIONETA RADIO CONTROLADA C/CARGADOR 25","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16531_d884ce36","517680","JUGUETERIA","2022,2023","SET BLOQUES 150 PCS EN CAJA 55x15 CM    ","NOBEL TOYS","3100005176803","0","FORCE LINK (CHINA) LTD. SHANTOU YIFENG TRADING DEVELOPMENT","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16532_c12fa21f","461255","TECNOLOGIA","","TONER ALTERNATIVO HP COLOR C311C CYAN DA","DATACOM","","0","","","Karin Navarro","True","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16535_7d3dfce7","418693","JUGUETERIA","","PIZARRA MAGICA BLANCO/NEGRO BLISTER AMAZ","MARVEL","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16536_45705002","420431","JUGUETERIA","","JEEP FRICCION 13 X 9 CMS EN BOLSA       ","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16537_2e52d80d","420518","JUGUETERIA","","PULPO LUZ Y SONIDO RADIO CONTROLADO     ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16538_ee28c05b","427730","JUGUETERIA","","CAMIONETA FRICCION 21X11                ","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16539_de14a862","428037","JUGUETERIA","","BLOQUES EN MOCHILA 26PCS 23             ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16540_b27d1e61","452971","OFICINA Y LIBRERIA","","SET DIARIO DE VIDA Y LAP 19X14CM        ","NOBEL GIFT","","0","","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_16541_3f0fd7f7","522119","OFICINA Y LIBRERIA","","CAJA ESCOLAR - 1 PREESCOLAR             ","PRONOBEL","3100005221190","0","","","Paola Mena","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16543_7c80a200","418681","JUGUETERIA","","LANZA DISCOS  MARVEL                    ","MARVEL","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16544_57a69cdc","435462","JUGUETERIA","","LANZADOR HELICE MARVEL                  ","MARVEL","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16545_89f21323","437918","JUGUETERIA","","CAMIONETA FRICCION 14X24 CMS            ","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16546_b5de84b1","438267","JUGUETERIA","","CASITA MUSICAL                          ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16547_1cdb10f3","526969","JUGUETERIA","","ARCO MINNIE MICKEY","DISNEY","3100005269697","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16548_189875e6","461256","TECNOLOGIA","","TONER ALTERNATIVO HP COLOR C313M MAGENTA","DATACOM","","0","","","Karin Navarro","True","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16549_4ea8079f","383561","JUGUETERIA","","CAMION 4 X 4 FRICCION 22 X 14 CM        ","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16550_f926a1cc","403959","JUGUETERIA","","CUNA CON DOSEL METALICA 47 CM           ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16551_0b190cac","435517","JUGUETERIA","","CUBOS 3D 12 PIEZAS DISNEY               ","DISNEY","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16552_dc4e48e2","411422","JUGUETERIA","","MUÑECA FASHION C/ACCES. Y VESTIDOS NENUC","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16553_beaa7d70","415656","OFICINA Y LIBRERIA","","TARJETERO LIBRETA VINIL NEGRO           ","LAVORO","3100004156561","0","","","Sahira Aguado","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16555_57a1bddc","444292","OFICINA Y LIBRERIA","","DIARIO DE VIDA MOSTACILLAS  25CM        ","NOBEL GIFT","3100004442923","0","","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_16556_a68a4f98","411805","JUGUETERIA","","PUZZLE 9 CUBOS 3D 18 X 18 CM MY LITTLE P","HASBRO","3100004118057","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16557_bc854318","454065","JUGUETERIA","","MUNECA PEPONA 36X13CMS                  ","NOBEL TOYS","3100004540650","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16558_04019198","517463","JUGUETERIA","","ROBOT C/FUNCION BATERIA 30X22 CM NOBEL  ","NOBEL TOYS","3100005174632","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16559_298a540e","518508","CUIDADO PERSONAL Y SALUD","","TEST RAPIDO COVID-19 IGG/IGM UNIDAD     ","IMPORTADO","3100226051477","0","","","Sahira Aguado","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16561_fa4cbe69","420498","JUGUETERIA","","PISTA DE TRENES EN CAJA INFANTIL 44X29 C","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16562_8a4bfe92","438089","JUGUETERIA","","SET DIDACTICO PATITO ENCAJE EN MALLA 20X","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16563_e42df04a","451316","JUGUETERIA","","SET DE TE PRINCESAS 9 PZAS DISNEY       ","DISNEY","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16564_adc553c2","470304","TECNOLOGIA","","AUDIFONO DEPORTIVO BT 4.2 MANOS LIBRE","DATACOM","3100004703048","0","","","Karin Navarro","True","True","","","","","","","Completado"
"__export__.x_productos_16565_0a06c8c1","396032","JUGUETERIA","","MUÑECO 255CM                            ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16566_3ed83ebe","412086","JUGUETERIA","","JUGUETE TORTUGA INTERACTIVA LUZ Y SONIDO","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16567_8d5f0737","438010","JUGUETERIA","","MUNECA                                  ","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16568_fc5012e6","502071","JUGUETERIA","","CANASTA LUZ Y SONIDO CON ACCE 32X23     ","NOBEL TOYS","3100202128520","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16569_7f592596","105930","OFICINA Y LIBRERIA","","PINCEL ESPATULA MANGO DE MADERA Nº4","FULTONS","4147517304002","0","","","Paola Mena","True","","","","","","","","Completado"
"__export__.x_productos_16570_4538e6b7","463310","TECNOLOGIA","","SOPORTE CELULAR UNIV. MAGNET AJUSTABLE P","DATACOM","3100004633109","0","","","Karin Navarro","True","True","","","","","","","Completado"
"__export__.x_productos_16571_bd6781a7","432734","OFICINA Y LIBRERIA","","CUENTAS PLASTICAS SURT 28 GRS VERDE","ART & CRAF","","0","","","Paola Mena","True","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16572_6fe483a5","432741","OFICINA Y LIBRERIA","","TITERE MANO PAÑO LENCI P/ARMAR ELEFANTE","ART & CRAF","","0","","","Paola Mena","True","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16573_a1233171","315311","OFICINA Y LIBRERIA","","BOLSA REGALOT/O NI?O JUMBO 44X35 CM.    ","NOBEL GIFT","","0","","","Constanza Gaete","","True","","","","","","","Completado"
"__export__.x_productos_16574_a9204363","411425","JUGUETERIA","","MUÑECO BEBE CON ACCESORIOS 30 CM        ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16575_8fd65e3f","417665","OFICINA Y LIBRERIA","","DOBLE CLIP 25MM 6UNI COL SURT           ","LAVORO","","0","","","Sahira Aguado","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16576_e6393707","420350","JUGUETERIA","","CAMION A FRICCION MILITAR 3 NOBEL TOYS  ","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16577_14dd05e8","420531","JUGUETERIA","","SET 5 TITERES, PULL BACK GOMA Y TELA 27X","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16579_030580d1","427741","JUGUETERIA","","AUTO RADIO CONTROL 26X14                ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16580_63dc46aa","437917","JUGUETERIA","","CAMIONETA FRICCION 14X24 CMS            ","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16581_4d902cb1","438076","JUGUETERIA","","GALLINA LUZ SONIDO Y MOVIMIENTO EN CAJA ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16582_ee184b27","444293","OFICINA Y LIBRERIA","","LIBRETA ESPIRAL POCKET 15X11CM 4 DISENO ","NOBEL GIFT","3100004442930","0","","","Constanza Gaete","","","","","","","","","Completado"
"__export__.x_productos_16583_138b67d7","445747","JUGUETERIA","","MUNECA FASHION EN CAJA 34X11 CM         ","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16584_544a9cf2","445842","JUGUETERIA","","DINOSAURIO LUZ Y SONIDO MOVIMIENTO 39X34","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16585_e8c08413","453669","JUGUETERIA","","BEBE C/ SET MEDICO EN CAJA 34X26CMS     ","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16586_11446634","501463","JUGUETERIA","","DINOSAURIO C/FUNC LUZ MOV 36X17CM       ","NOBEL TOYS","3100261900167","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16587_791912b5","501558","JUGUETERIA","","GIMNACIO C/SONIDO PARA BEBE 57X38CM     ","NOBEL TOYS","3100266832838","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16588_59af35b6","523106","COTILLON","2022,2023","SET CUMPLEAÑOS TRANSFORMER P/ 6 PERSONAS","TRANSFORMERS","3100005231069","0","PRONOBEL","","Constanza Gaete","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16589_9cc4f9d0","412762","FERRETERIA","","CARGADOR UNIVERSAL BATERIAS Y           ","DATACOM","","0","","","Karin Navarro","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16590_3dea520e","423225","CUIDADO PERSONAL Y SALUD","","SET CEPILLO Y PE PRINCESITA SOFIA DISNEY","DISNEY","","0","","","Constanza Gaete","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16592_f32f19bf","427731","JUGUETERIA","","CAMIONETA FRICCION 21X11                ","NOBEL TOYS","","0","","","Carolina Vega","","True","","","","","","","Completado"
"__export__.x_productos_16593_e7ce21c4","427779","JUGUETERIA","","JUEGO DE SALON CASINO GRANDE 52X34CM    ","NOBEL TOYS","","0","","","Constanza Gaete","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16594_f3ce6dee","437926","JUGUETERIA","","JEEP RADIO CONTROLADO CON CARGADOR 21X35","NOBEL TOYS","","0","","","Carolina Vega","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16596_e9527193","505521","TECNOLOGIA","","KIT LENTES SMARTPHONE ZOOM 12X TRIPODE******","DATACOM","3100296775808","0","","","Karin Navarro","","","","","","","","","No completado - Nuevo"
"__export__.x_productos_16597_e7fcb60e","422237","TECNOLOGIA","2022,2023","CARGADOR NBK 19V 4.74A 90W 5.5X2.","DATACOM","3100004222372","0","SHENZHEN TIANJIU ELECTRONICS CO LTD","PRONOBEL/SHENZHEN TIANJIU ELECTRONICS CO LTD","Karin Navarro","True","","","","","","","","No completado - Nuevo"
